#Energy data:
#X,Y,Z,Energy
81.3364,-64.7674,203.633,0.00200748
32.1353,-36.2523,263.812,0.00141154
4.69662,5.45179,290.597,0.024002
-44.2121,-85.3246,299.878,0.000254069
-46.2477,-73.0426,300.37,0.00653407
-42.8271,-44.736,272.892,0.0474659
-45.5431,-41.9936,288.705,0.163621
-47.6192,-43.2578,287.17,0.654176
-48.9564,-44.3457,287.02,0.0165569
-49.0079,-44.3677,287,7.20036e-32
-49.4727,-44.7071,286.627,0.237572
-50.0329,-45.076,286.127,0.0837427
-50.1283,-45.1057,286,3.25636e-32
-50.4007,-45.1108,285.753,0.113162
-50.7387,-45.0406,285.253,0.0828097
-50.8043,-44.9652,285,3.17544e-32
-50.7838,-44.9242,284.903,0.0363684
-50.7147,-44.827,284.723,0.0365959
-50.6204,-44.6794,284.612,0.0341506
-50.5231,-44.5011,284.538,0.166027
-50.4163,-44.2887,284.477,0.0742749
-50.2886,-44.0341,284.462,0.0634519
-50.1531,-43.7674,284.437,0.0780445
-50.1026,-43.5085,284.448,0.0817155
-50.1496,-43.3888,284.491,0.0967659
-50.8026,-45.1161,285.434,0.0679602
-51.0037,-45.0654,285.407,0.0666356
-51.137,-45.0075,285.487,0.146184
-0.000510217,0.00105939,43.0096,2.06893
-113.571,108.084,48.4981,0.00484788
-113.798,76.9239,77.5512,0.00879802
-66.5729,0.9007,110.385,0.0427782
-54.2004,6.25697,122.505,0.0982409
-54.1461,6.22841,122.6,0.0827093
0.00866633,-0.0165986,43.0273,1.63059
13.2963,-50.0626,11.4933,0.217616
13.6633,-50.4317,10.9998,7.53992e-32
13.9586,-50.7404,10.946,0.142741
14.5748,-51.3135,10.6027,0.193951
14.9571,-51.839,10.1565,0.0867342
15.0186,-52.1,9.99976,1.42987e-31
15.0385,-52.2964,9.99539,0.119982
15.0303,-52.627,9.91489,0.0492797
14.9284,-52.9388,9.87955,0.0524084
14.8207,-53.1557,9.96005,0.0191725
14.787,-53.1952,9.99976,4.39032e-32
14.7558,-53.2277,10.0612,0.0223438
14.6847,-53.2939,10.1817,0.0222169
14.5869,-53.3768,10.2889,0.0364159
14.4333,-53.4477,10.3686,0.0393211
14.2188,-53.4944,10.3588,0.0796916
14.0426,-53.564,10.2743,0.0285361
13.9957,-53.6723,10.1868,0.0276605
14.005,-53.7865,10.0741,0.0322681
14.0058,-53.8385,10.0029,0.00113929
14.0076,-53.8395,9.99976,4.46681e-32
14.018,-53.8414,9.98471,0.00574687
14.0365,-53.8466,9.9528,0.00454767
14.0507,-53.8537,9.91807,0.0127948
14.063,-53.8751,9.87738,0.0112516
14.0734,-53.9189,9.81515,0.0201228
14.0628,-53.9549,9.7123,0.0333105
14.0297,-53.9768,9.56106,0.0644709
14.0822,-53.9802,9.48388,0.147389
11.884,-45.2572,15.7667,0.0416091
11.9141,-45.3681,15.7996,0.0506491
11.886,-45.4264,15.7903,0.0894944
-85.3392,-113.965,200.229,0.00053728
-85.3338,-113.965,200.228,0.00272771
-85.418,-113.957,200.243,0.00053728
-85.4915,-113.95,200.255,0.00272771
-85.3442,-113.964,200.228,0.833976
-85.345,-113.964,200.233,1.4724
-85.5125,-114.2,199.931,1.15709e-08
-85.5578,-113.583,198.068,2.07609e-08
-85.5753,-113.618,198.012,1.37946e-08
-85.3491,-114.34,198.079,1.25948e-08
-82.32,-119.716,197.677,3.29229e-08
-83.2563,-121.366,195.149,3.36681e-08
-85.0447,-122.908,194.155,2.69746e-08
-82.1195,-127.551,196.001,8.04324e-08
-79.4036,-127.26,196.802,1.71403e-07
-71.0285,-130.662,189.748,8.1053e-06
-65.0497,-115.667,176.543,3.46718e-05
-65.0121,-115.549,176.597,6.30893e-06
-58.4237,-107.76,183.363,3.51492e-05
-55.6266,-107.677,184.727,0.00111924
-52.4351,-114.654,183.249,0.00028384
-50.237,-116.441,182.487,0.00208804
-49.2897,-117.001,180.162,0.00461686
-45.6146,-113.703,176.286,0.0048473
-44.1005,-112.441,168.512,0.0521461
-43.8889,-111.969,168.384,0.00584818
-43.5573,-109.968,167.52,0.0226406
-43.4228,-109.661,167.536,0.211115
-42.829,-108.654,169.483,0.603895
-21.9992,-91.0045,172.504,0.532327
-21.9985,-91.0062,172.509,0.0211703
-21.9984,-91.0064,172.51,0.0068593
-21.9984,-91.0066,172.51,0.0182877
