#Energy data:
#X,Y,Z,Energy
-0.0019244,0.000462348,20.9445,0.00053728
97.2745,70.2616,413.737,0.00053728
-0.00242639,0.000474376,37.4055,0.00053728
24.0554,88.9518,203.847,0.00053728
-0.00331499,-0.00178027,77.5205,0.00053728
-47.203,64.4058,107.26,0.00053728
-0.00116402,0.00503803,123.325,0.00053728
-86.561,40.9412,72.0408,0.00053728
0.00702454,-0.00412829,64.2504,0.00053728
90.1517,49.7595,326.262,0.00053728
0.000654011,-0.000962788,93.0755,0.00053728
1.83484,1.91087,114.56,0.00053728
-0.00423493,-0.00636944,104.011,0.00053728
11.2204,-73.0008,47.3342,0.00053728
13.0712,-75.9983,47.4546,0.00053728
14.105,-75.0429,47.303,0.00053728
0.00540972,0.00032446,34.1712,0.00053728
0.00269316,0.00246696,98.3883,0.00053728
103.606,97.1063,147.834,0.00053728
-2.70286,-2.7492,202.419,0.00053728
-0.000736803,-6.22042e-06,217.564,0.00053728
-71.0698,78.6473,54.2463,0.00053728
1.21836e-05,-0.000953271,32.7276,0.00053728
-3.55273,3.59641,280.217,0.00053728
-3.62442,3.8998,279.855,0.00053728
-3.60198,3.80006,279.974,0.00053728
-0.000206348,-0.000504961,187.032,0.00053728
0.00656211,0.0160583,187,0.00053728
0.00164634,-0.00133,187.035,0.00053728
31.951,125.823,166.873,4.74373e-07
-56.6334,52.5858,110.39,0.00053728
-0.0111306,0.0190581,127.708,0.00053728
138.753,-107.967,16.329,0.00053728
-20.0755,-1.19945,388.911,0.00053728
-19.8815,-0.948227,388.79,0.00053728
0.00247079,0.00372968,46.4057,0.00053728
81.4991,67.0439,28.9182,0.00053728
-0.00241309,0.000288042,41.3856,0.00053728
21.4102,-47.6867,264.44,0.00053728
-9.21931,-47.6938,264.368,0.00053728
-5.1789,-48.2021,264.487,0.00053728
0.000116425,2.38526e-05,86.6255,0.00053728
91.8282,-84.2479,195.693,0.00053728
-0.0228227,0.0156585,272.325,0.00053728
0.0404789,-0.0277723,272.25,0.00053728
0.00577926,-0.00282633,272.308,0.00053728
-86.7909,6.96012,35.2611,0.00053728
0.000452847,-0.000629049,74.6868,0.00053728
-0.708209,-1.58368,80.1321,0.00053728
68.3446,50.2329,32.7573,0.00053728
0.00757352,-0.00360801,17.3165,8.05573e-06
0.00800673,-0.0069017,17.3173,0.00053728
-0.00576034,-0.00151306,46.0269,0.00053728
0.0562635,0.0147787,45.9808,0.00053728
-0.00396855,0.000481879,46.0205,2.923e-05
-0.000681162,0.000376061,45.0823,0.00053728
-13.3093,-79.5692,247.375,0.00053728
-0.0284384,0.0144342,36.1756,0.00053728
-12.5705,8.08906,100.709,0.00053728
0.00472726,-0.0127204,2.37811,0.00053728
-17.934,-108.848,222.132,0.00053728
16.1529,-7.38546,85.6037,0.00053728
-0.000472195,0.00142612,121.527,0.00053728
0.00847077,0.0011498,41.874,0.00053728
27.6762,102.385,65.0613,0.00053728
-0.00211889,0.000342255,283.995,0.00053728
-0.0027454,0.00666629,43.926,0.00053728
77.7452,35.5364,97.749,0.00053728
0.000167001,0.00109168,54.5648,0.00053728
-53.5301,136.76,312.185,0.00053728
0.0118046,-0.00298456,158.602,0.00053728
-0.00426595,-0.00504108,194.663,0.00053728
110.295,90.0263,18.8558,0.00053728
64.4677,16.6632,187.125,0.00053728
-80.4259,-57.355,134.08,0.00053728
-27.9687,4.79886,59.5216,0.00053728
-48.3675,-7.31331,70.9399,0.00053728
0.00946224,-0.00246754,64.4092,0.00053728
-7.83871,-39.9006,64.3273,0.00053728
-0.00876569,-0.00226452,37.3283,0.00053728
8.53395,8.00992,93.7539,0.00053728
-4.59199,-3.65449,96.5469,0.00053728
-0.00187234,0.00324684,95.9846,0.00053728
0.0011234,-0.000123821,333.664,0.00053728
0.000272336,-0.000104175,93.2518,0.00053728
-16.8951,-14.7079,172.66,0.00053728
-17.1591,-11.0528,155.236,0.00053728
4.93842,-6.88649,23.6174,0.00053728
-3.57264,4.98195,51.2089,0.00053728
-0.00748124,0.00963575,39.6183,0.00053728
0.00952682,-0.00496342,151.985,0.00053728
16.8964,-71.7938,206.294,0.00053728
0.000228889,-0.000284497,141.987,0.00053728
-16.5127,-3.84189,179.088,0.00053728
73.0471,-99.6527,401.077,0.00053728
0.000251,-0.000261539,226.404,0.00053728
0.00156852,-0.00428496,38.5814,0.00053728
-10.4126,-7.50441,117.453,0.00053728
0.00235393,-0.000975485,40.4228,0.00053728
9.85782,-0.221892,46.7152,0.00053728
9.58108,-0.518542,46.5588,0.00053728
10.3367,-0.222439,46.5513,0.00053728
0.00214554,-0.000581929,3.75374,2.923e-05
87.3284,-137.467,116.607,0.00053728
-26.1668,-54.6911,55.3555,2.923e-05
0.0026357,0.00401248,125.083,0.00053728
1.11344,126.49,146.118,0.00053728
1.28006,124.149,146.296,0.00053728
1.36692,122.601,146.156,0.00053728
-5.7403,4.39315,132.996,0.00053728
3.56179,-0.312562,154.957,0.00053728
-7.71827,43.2657,61.5151,0.00053728
0.136919,-29.5779,74.8351,0.00053728
-2.30433,8.36294,91.2553,0.00053728
-0.000770293,-0.000761104,87.5539,0.00053728
0.000280588,-0.00299822,62.9698,0.00053728
-86.8221,-30.833,268.497,0.00053728
-39.1774,-95.386,310.964,0.00053728
4.79706,17.7814,83.3218,0.00053728
-0.00739476,-0.0103637,119.987,0.00053728
-56.3544,4.21326,106.904,0.00053728
0.0020466,0.00303123,139.876,0.00053728
-4.6034,11.461,49.2689,2.923e-05
-23.1712,1.64862,50.2228,0.00053728
-7.0207,10.1787,49.3927,0.00053728
0.297252,0.21619,66.0892,0.00053728
-5.60327,-4.07524,67.003,0.00053728
-0.000252897,-0.000343561,66.1352,0.00053728
-29.6993,10.5603,95.603,0.00053728
-45.1751,33.9366,161.484,0.00053728
25.5781,-27.1602,108.279,0.00053728
-0.200075,-0.192645,163.657,0.00053728
0.101828,0.0980467,163.877,0.00053728
0.00909142,-0.0292731,163.739,2.923e-05
0.0147057,-0.0111501,131.775,0.00053728
79.756,-50.3316,114.211,0.00053728
25.9582,13.3579,318.534,0.00053728
0.132958,11.3061,25.8618,0.00053728
-2.0229,4.73492,28.8344,0.00053728
0.000152712,-0.000212611,184.998,0.00053728
7.86957,9.20828,180.098,0.00053728
0.961087,21.3822,157.572,0.00053728
1.79832,19.9067,160.302,0.00053728
102.098,49.8598,289.304,0.00053728
85.7757,52.4573,67.5553,0.00053728
0.0105836,0.0360878,25.5501,0.00053728
-0.00143943,-0.00490817,25.5363,0.00053728
-0.000259157,-0.000162845,41.2344,0.00053728
0.803455,0.00457707,108.577,0.00053728
-0.164159,-0.000935168,108.296,0.00053728
0.00106111,0.00126975,108.344,0.00053728
-0.0306054,0.0806284,35.584,0.00053728
-64.0418,81.5304,400.497,0.00053728
-0.00224619,0.00043263,27.7651,0.00053728
-22.6554,-25.5091,122.142,0.00053728
0.00353626,-0.000104253,122.892,0.00053728
-101.631,-33.9045,233.033,0.00053728
43.4406,38.5561,23.1358,0.00053728
2.41276,71.7511,83.5199,0.00053728
88.66,25.1078,287.267,0.00053728
-4.75242,-0.448182,216.146,0.00053728
-0.0118364,0.00328914,114.844,0.00053728
-51.1349,-13.8506,166.297,0.00053728
-77.9217,56.9046,151.023,0.00053728
0.0007966,0.000127285,127.307,0.00053728
0.0268904,-5.97036e-05,11.3785,0.00053728
0.00136991,-0.000981342,89.5592,0.00053728
-50.6588,15.9963,134.318,0.00053728
8.41329,-2.39702,112.98,9.2959e-05
11.8124,-3.44046,109.587,0.00053728
0.210531,0.156409,115.942,0.00053728
-4.80633,31.5814,97.5717,0.00053728
-74.1878,-1.14966,169.055,2.923e-05
-0.00279332,0.00354843,24.1294,0.00053728
-30.3344,-29.5116,79.4318,0.00053728
-0.0165744,0.00887089,104.356,0.00053728
-27.9315,26.8315,292.986,0.00053728
0.00420202,0.0038009,84.5901,0.00053728
