#Energy data:
#X,Y,Z,Energy
6.16828,72.2541,384.436,0.00117074
-14.1282,77.0651,377.253,0.000392853
-41.8387,78.6318,361.578,0.000632634
-83.9721,96.8296,331.393,0.0278107
-85.6037,81.7643,342.852,0.00560209
-70.051,52.394,350.591,0.0145258
57.2235,37.2246,332.423,0.0723738
-0.549447,-3.42138,251.901,0.045009
-120.09,28.6592,328.14,0.0344279
-120.106,28.6163,328.147,0.0540886
-53.6166,22.2073,347.339,0.0422451
-53.6087,22.2615,347.486,0.0469392
-53.5827,22.2523,347.667,0.161339
-39.0321,-30.6602,322.529,0.148441
-39.235,-30.9069,323,3.19779e-32
-39.3148,-31.1663,323.5,0.276613
-39.3947,-31.4257,324,3.18723e-32
-39.4299,-31.697,324.5,0.247065
-39.4651,-31.9683,325,3.37145e-32
-39.6492,-32.2564,325.5,0.158632
-39.8333,-32.5445,326,3.46926e-32
-40.078,-32.8292,326.5,0.323822
-40.3228,-33.1138,327,3.94041e-32
-40.5324,-33.5795,327.5,0.380436
-40.7421,-34.0451,328,3.63069e-32
-40.8723,-34.4614,328.5,0.175487
-41.0026,-34.8776,329,3.57639e-32
-41.0844,-35.2941,329.5,0.196164
-41.1661,-35.7105,330,3.62408e-32
-40.9582,-36.1001,330.5,0.31352
-40.7503,-36.4896,331,3.83292e-32
-40.5872,-36.9654,331.5,0.530873
-40.4241,-37.4412,332,4.27254e-32
-39.9174,-37.7931,332.5,0.652464
-39.4107,-38.1451,333,3.71085e-32
-39.2026,-38.2322,333.153,0.0795365
-38.7895,-38.4459,333.413,0.0657698
-38.4409,-38.8097,333.573,0.180739
-38.2402,-39.2144,333.767,0.0969108
-38.1783,-39.4245,333.955,0.019672
-38.1736,-39.4671,334,5.55538e-32
-38.1507,-39.5098,334.031,0.0147359
-38.122,-39.5917,334.1,0.0306001
-38.1,-39.6698,334.178,0.0193668
-38.0398,-39.7259,334.255,0.0529623
-37.9188,-39.7498,334.314,0.0268437
-37.7735,-39.8307,334.358,0.0371464
-37.6345,-39.9954,334.418,0.045844
-37.5201,-40.2013,334.488,0.058705
-37.364,-40.3224,334.479,0.0767556
-37.1819,-40.3165,334.449,0.145722
-30.6822,-74.1038,464.434,1.20561
24.2378,-81.0716,116.67,3.22421e-05
-0.856981,-64.1165,94.1951,0.00053728
-2.07885,-64.8805,94.3894,0.0335049
17.0252,-52.8414,91.3322,0.00327211
24.6376,-88.4195,123.705,0.00302775
25.0285,-88.5286,121.011,0.00687064
-9.00135,-12.3596,255.67,0.00554006
41.1382,-56.0279,281.687,0.0126668
39.6103,-51.2061,279.047,0.000438742
34.7047,-40.5786,276.922,0.00447018
-69.4238,-32.9881,246.169,0.00214733
