#Energy data:
#X,Y,Z,Energy
-55.8506,-29.1425,283.272,2.47037e-08
-45.9996,-20.3803,282.21,2.94003e-08
-60.4214,-33.4199,284.384,2.50111e-08
-65.3339,-41.5771,282.251,3.06136e-08
-28.3928,-31.3207,286.125,4.34884e-08
-15.0715,-26.709,291.881,1.10467e-08
-17.7657,-29.1512,315.148,4.67874e-06
47.3565,4.32592,296.022,0.0731633
52.4981,1.89636,287.259,0.320234
-59.2216,-71.6295,155.417,0.141998
0.000291172,0.000705637,144.313,1.1456
-99.0582,-0.203374,0.206379,9.58316e-08
-98.5043,0.938835,0.303314,4.15566e-08
-87.6873,7.56983,14.7701,4.42669e-08
-73.4248,14.9447,14.7881,3.27163e-08
-26.7607,11.9727,8.47013,0.000384662
2.32412,65.7387,246.411,4.45216e-08
-41.0403,48.7837,259.494,1.35187e-08
-45.6593,40.7974,260.293,1.79753e-08
-43.2332,45.8225,255.755,3.19669e-08
-52.4389,56.3175,246.02,1.64e-08
-50.3493,57.8369,245.84,1.39371e-08
-60.7294,55.1768,247.755,4.41814e-08
-34.4884,57.0152,279.418,4.04361e-09
-37.6653,61.6628,287.859,4.31955e-08
16.58,20.9192,294.023,1.99944e-05
85.0802,121.558,147.619,6.92235e-08
85.3379,107.079,128.27,5.84529e-06
80.7101,140.205,134.648,0.0545003
31.6685,28.3766,147.448,0.00662406
23.9532,20.1553,148.666,0.179565
29.5905,126.805,270.086,1.19256e-05
12.088,135.709,264.399,0.000966992
-48.8848,111.296,207.75,0.456484
-15.6545,96.6776,192.773,0.165992
10.5977,-5.50659,244.216,0.758963
-66.7697,110.239,447.136,8.08968e-06
-59.3514,147.982,459.534,2.41934e-05
-57.5927,147.661,460.94,6.4056e-05
-23.6465,111.283,448.552,0.00522008
-10.7089,105.203,419.857,0.0148356
-0.000339462,0.000252814,86.7749,0.476501
76.6354,13.4506,161.643,1.40826e-08
77.9553,28.7984,161.593,5.27689e-09
69.7974,-52.2606,138.958,0.0967039
8.63441,43.4472,104.946,0.00408362
-2.67047,29.3959,113.755,0.102129
-12.9624,25.5984,79.8408,0.5255
-6.89506,-19.815,147.142,6.99019e-08
-19.9471,-18.564,149.541,1.3426e-08
-40.3229,-9.30875,163.498,2.87764e-08
-44.5357,-9.10423,164.133,3.64053e-08
-38.7463,-25.3072,132.133,2.06401e-08
-20.0155,-23.8187,148.995,1.38771e-08
0.420135,-16.0288,175.838,2.98805e-08
4.45742,-7.48921,166.441,7.27723e-08
30.7378,8.54386,63.7216,2.91802e-08
23.1953,15.2634,53.8413,2.75795e-08
-5.14169,18.5971,46.1257,1.01609e-08
-19.65,7.72422,52.768,1.37861e-08
0.30783,16.6174,48.8611,4.95379e-06
-2.11305,14.0011,23.6422,1.33709e-06
-13.0016,14.6476,22.7006,0.00753211
75.4351,-104.664,345.913,1.96469e-08
43.9348,-107.294,337.347,7.22102e-08
